0 verbose cli D:\Program Files\nodejs\node.exe D:\工作资料\code\sysSpaider\gakuran-site\.corepack\v1\npm\12.0.2\bin\npm-cli.js
1 info using npm@12.0.2
2 info using node@v24.19.0
3 silly config load:file:D:\工作资料\code\sysSpaider\gakuran-site\.corepack\v1\npm\12.0.2\npmrc
4 silly config load:file:D:\工作资料\code\sysSpaider\gakuran-site\.npmrc
5 silly config load:file:C:\Users\Administrator\.npmrc
6 silly config load:file:D:\Program Files\nodejs\etc\npmrc
7 verbose title npm ci
8 verbose argv "ci" "--ignore-scripts" "--prefer-offline" "--no-audit" "--no-fund"
9 verbose logfile logs-max:10 dir:D:\工作资料\code\sysSpaider\gakuran-site\.npm-cache\_logs\2026-08-21T08_20_15_438Z-
10 verbose logfile D:\工作资料\code\sysSpaider\gakuran-site\.npm-cache\_logs\2026-08-21T08_20_15_438Z-debug-0.log
11 silly logfile done cleaning log files
679 silly tarball no local data for import-fresh@https://registry.npmmirror.com/import-fresh/-/import-fresh-3.3.1.tgz. Extracting by manifest.
680 silly tarball no local data for imurmurhash@https://registry.npmmirror.com/imurmurhash/-/imurmurhash-0.1.4.tgz. Extracting by manifest.
681 silly tarball no local data for ignore@https://registry.npmmirror.com/ignore/-/ignore-5.3.2.tgz. Extracting by manifest.
682 silly tarball no local data for image-size@https://registry.npmmirror.com/image-size/-/image-size-2.0.2.tgz. Extracting by manifest.
683 silly tarball no local data for hex-rgb@https://registry.npmmirror.com/hex-rgb/-/hex-rgb-4.3.0.tgz. Extracting by manifest.
684 silly tarball no local data for hermes-parser@https://registry.npmmirror.com/hermes-parser/-/hermes-parser-0.25.1.tgz. Extracting by manifest.
685 silly tarball no local data for hermes-estree@https://registry.npmmirror.com/hermes-estree/-/hermes-estree-0.25.1.tgz. Extracting by manifest.
686 silly tarball no local data for hasown@https://registry.npmmirror.com/hasown/-/hasown-2.0.3.tgz. Extracting by manifest.
687 silly tarball no local data for has-tostringtag@https://registry.npmmirror.com/has-tostringtag/-/has-tostringtag-1.0.2.tgz. Extracting by manifest.
688 silly tarball no local data for has-symbols@https://registry.npmmirror.com/has-symbols/-/has-symbols-1.1.0.tgz. Extracting by manifest.
689 silly tarball no local data for has-proto@https://registry.npmmirror.com/has-proto/-/has-proto-1.2.0.tgz. Extracting by manifest.
690 silly tarball no local data for has-property-descriptors@https://registry.npmmirror.com/has-property-descriptors/-/has-property-descriptors-1.0.2.tgz. Extracting by manifest.
691 silly tarball no local data for has-flag@https://registry.npmmirror.com/has-flag/-/has-flag-4.0.0.tgz. Extracting by manifest.
692 silly tarball no local data for has-bigints@https://registry.npmmirror.com/has-bigints/-/has-bigints-1.1.0.tgz. Extracting by manifest.
693 silly tarball no local data for gopd@https://registry.npmmirror.com/gopd/-/gopd-1.2.0.tgz. Extracting by manifest.
694 silly tarball no local data for graceful-fs@https://registry.npmmirror.com/graceful-fs/-/graceful-fs-4.2.11.tgz. Extracting by manifest.
695 silly tarball no local data for globalthis@https://registry.npmmirror.com/globalthis/-/globalthis-1.0.4.tgz. Extracting by manifest.
696 silly tarball no local data for globals@https://registry.npmmirror.com/globals/-/globals-16.4.0.tgz. Extracting by manifest.
697 silly tarball no local data for glob-parent@https://registry.npmmirror.com/glob-parent/-/glob-parent-6.0.2.tgz. Extracting by manifest.
698 silly tarball no local data for glob-to-regexp@https://registry.npmmirror.com/glob-to-regexp/-/glob-to-regexp-0.4.1.tgz. Extracting by manifest.
699 silly tarball no local data for get-proto@https://registry.npmmirror.com/get-proto/-/get-proto-1.0.1.tgz. Extracting by manifest.
700 silly tarball no local data for get-tsconfig@https://registry.npmmirror.com/get-tsconfig/-/get-tsconfig-4.14.0.tgz. Extracting by manifest.
701 silly tarball no local data for get-symbol-description@https://registry.npmmirror.com/get-symbol-description/-/get-symbol-description-1.1.0.tgz. Extracting by manifest.
702 silly tarball no local data for generator-function@https://registry.npmmirror.com/generator-function/-/generator-function-2.0.1.tgz. Extracting by manifest.
703 silly tarball no local data for gensync@https://registry.npmmirror.com/gensync/-/gensync-1.0.0-beta.2.tgz. Extracting by manifest.
704 silly tarball no local data for get-intrinsic@https://registry.npmmirror.com/get-intrinsic/-/get-intrinsic-1.3.0.tgz. Extracting by manifest.
705 silly tarball no local data for function.prototype.name@https://registry.npmmirror.com/function.prototype.name/-/function.prototype.name-1.1.8.tgz. Extracting by manifest.
706 silly tarball no local data for functions-have-names@https://registry.npmmirror.com/functions-have-names/-/functions-have-names-1.2.3.tgz. Extracting by manifest.
707 silly tarball no local data for function-bind@https://registry.npmmirror.com/function-bind/-/function-bind-1.1.2.tgz. Extracting by manifest.
708 silly tarball no local data for flatted@https://registry.npmmirror.com/flatted/-/flatted-3.4.2.tgz. Extracting by manifest.
709 silly tarball no local data for for-each@https://registry.npmmirror.com/for-each/-/for-each-0.3.5.tgz. Extracting by manifest.
710 silly tarball no local data for flat-cache@https://registry.npmmirror.com/flat-cache/-/flat-cache-4.0.1.tgz. Extracting by manifest.
711 silly tarball no local data for fill-range@https://registry.npmmirror.com/fill-range/-/fill-range-7.1.1.tgz. Extracting by manifest.
712 silly tarball no local data for find-up@https://registry.npmmirror.com/find-up/-/find-up-5.0.0.tgz. Extracting by manifest.
713 silly tarball no local data for fflate@https://registry.npmmirror.com/fflate/-/fflate-0.7.4.tgz. Extracting by manifest.
714 silly tarball no local data for file-entry-cache@https://registry.npmmirror.com/file-entry-cache/-/file-entry-cache-8.0.0.tgz. Extracting by manifest.
715 silly tarball no local data for fastq@https://registry.npmmirror.com/fastq/-/fastq-1.20.1.tgz. Extracting by manifest.
716 silly tarball no local data for fast-uri@https://registry.npmmirror.com/fast-uri/-/fast-uri-3.1.2.tgz. Extracting by manifest.
717 silly tarball no local data for fast-levenshtein@https://registry.npmmirror.com/fast-levenshtein/-/fast-levenshtein-2.0.6.tgz. Extracting by manifest.
718 silly tarball no local data for fast-json-stable-stringify@https://registry.npmmirror.com/fast-json-stable-stringify/-/fast-json-stable-stringify-2.1.0.tgz. Extracting by manifest.
719 silly tarball no local data for fast-deep-equal@https://registry.npmmirror.com/fast-deep-equal/-/fast-deep-equal-3.1.3.tgz. Extracting by manifest.
720 silly tarball no local data for fast-glob@https://registry.npmmirror.com/fast-glob/-/fast-glob-3.3.1.tgz. Extracting by manifest.
721 silly tarball no local data for estree-walker@https://registry.npmmirror.com/estree-walker/-/estree-walker-3.0.3.tgz. Extracting by manifest.
722 silly tarball no local data for events@https://registry.npmmirror.com/events/-/events-3.3.0.tgz. Extracting by manifest.
723 silly tarball no local data for esrecurse@https://registry.npmmirror.com/esrecurse/-/esrecurse-4.3.0.tgz. Extracting by manifest.
724 silly tarball no local data for estraverse@https://registry.npmmirror.com/estraverse/-/estraverse-5.3.0.tgz. Extracting by manifest.
725 silly tarball no local data for esquery@https://registry.npmmirror.com/esquery/-/esquery-1.7.0.tgz. Extracting by manifest.
726 silly tarball no local data for esutils@https://registry.npmmirror.com/esutils/-/esutils-2.0.3.tgz. Extracting by manifest.
727 silly tarball no local data for eslint-visitor-keys@https://registry.npmmirror.com/eslint-visitor-keys/-/eslint-visitor-keys-4.2.1.tgz. Extracting by manifest.
728 silly tarball no local data for eslint-scope@https://registry.npmmirror.com/eslint-scope/-/eslint-scope-8.4.0.tgz. Extracting by manifest.
729 silly tarball no local data for eslint-plugin-react@https://registry.npmmirror.com/eslint-plugin-react/-/eslint-plugin-react-7.37.5.tgz. Extracting by manifest.
730 silly tarball no local data for espree@https://registry.npmmirror.com/espree/-/espree-10.4.0.tgz. Extracting by manifest.
731 silly tarball no local data for eslint-plugin-jsx-a11y@https://registry.npmmirror.com/eslint-plugin-jsx-a11y/-/eslint-plugin-jsx-a11y-6.10.2.tgz. Extracting by manifest.
732 silly tarball no local data for eslint-plugin-react-hooks@https://registry.npmmirror.com/eslint-plugin-react-hooks/-/eslint-plugin-react-hooks-7.1.1.tgz. Extracting by manifest.
733 silly tarball no local data for eslint@https://registry.npmmirror.com/eslint/-/eslint-9.39.4.tgz. Extracting by manifest.
734 silly tarball no local data for escape-string-regexp@https://registry.npmmirror.com/escape-string-regexp/-/escape-string-regexp-4.0.0.tgz. Extracting by manifest.
735 silly tarball no local data for escape-html@https://registry.npmmirror.com/escape-html/-/escape-html-1.0.3.tgz. Extracting by manifest.
736 silly tarball no local data for esbuild@https://registry.npmmirror.com/esbuild/-/esbuild-0.28.0.tgz. Extracting by manifest.
737 silly tarball no local data for es-shim-unscopables@https://registry.npmmirror.com/es-shim-unscopables/-/es-shim-unscopables-1.1.0.tgz. Extracting by manifest.
738 silly tarball no local data for escalade@https://registry.npmmirror.com/escalade/-/escalade-3.2.0.tgz. Extracting by manifest.
739 silly tarball no local data for es-set-tostringtag@https://registry.npmmirror.com/es-set-tostringtag/-/es-set-tostringtag-2.1.0.tgz. Extracting by manifest.
740 silly tarball no local data for es-to-primitive@https://registry.npmmirror.com/es-to-primitive/-/es-to-primitive-1.3.0.tgz. Extracting by manifest.
741 silly tarball no local data for es-module-lexer@https://registry.npmmirror.com/es-module-lexer/-/es-module-lexer-2.1.0.tgz. Extracting by manifest.
742 silly tarball no local data for es-iterator-helpers@https://registry.npmmirror.com/es-iterator-helpers/-/es-iterator-helpers-1.3.2.tgz. Extracting by manifest.
743 silly tarball no local data for es-define-property@https://registry.npmmirror.com/es-define-property/-/es-define-property-1.0.1.tgz. Extracting by manifest.
744 silly tarball no local data for es-object-atoms@https://registry.npmmirror.com/es-object-atoms/-/es-object-atoms-1.1.1.tgz. Extracting by manifest.
745 silly tarball no local data for es-errors@https://registry.npmmirror.com/es-errors/-/es-errors-1.3.0.tgz. Extracting by manifest.
746 silly tarball no local data for es-abstract@https://registry.npmmirror.com/es-abstract/-/es-abstract-1.24.2.tgz. Extracting by manifest.
747 silly tarball no local data for error-stack-parser-es@https://registry.npmmirror.com/error-stack-parser-es/-/error-stack-parser-es-1.0.5.tgz. Extracting by manifest.
748 silly tarball no local data for enhanced-resolve@https://registry.npmmirror.com/enhanced-resolve/-/enhanced-resolve-5.21.3.tgz. Extracting by manifest.
749 silly tarball no local data for emoji-regex-xs@https://registry.npmmirror.com/emoji-regex-xs/-/emoji-regex-xs-2.0.1.tgz. Extracting by manifest.
750 silly tarball no local data for electron-to-chromium@https://registry.npmmirror.com/electron-to-chromium/-/electron-to-chromium-1.5.358.tgz. Extracting by manifest.
751 silly tarball no local data for emoji-regex@https://registry.npmmirror.com/emoji-regex/-/emoji-regex-9.2.2.tgz. Extracting by manifest.
752 silly tarball no local data for dunder-proto@https://registry.npmmirror.com/dunder-proto/-/dunder-proto-1.0.1.tgz. Extracting by manifest.
753 silly tarball no local data for drizzle-orm@https://registry.npmmirror.com/drizzle-orm/-/drizzle-orm-0.45.2.tgz. Extracting by manifest.
754 silly tarball no local data for doctrine@https://registry.npmmirror.com/doctrine/-/doctrine-2.1.0.tgz. Extracting by manifest.
755 silly tarball no local data for detect-libc@https://registry.npmmirror.com/detect-libc/-/detect-libc-2.1.2.tgz. Extracting by manifest.
756 silly tarball no local data for drizzle-kit@https://registry.npmmirror.com/drizzle-kit/-/drizzle-kit-0.31.10.tgz. Extracting by manifest.
757 silly tarball no local data for define-properties@https://registry.npmmirror.com/define-properties/-/define-properties-1.2.1.tgz. Extracting by manifest.
758 silly tarball no local data for data-view-byte-offset@https://registry.npmmirror.com/data-view-byte-offset/-/data-view-byte-offset-1.0.1.tgz. Extracting by manifest.
759 silly tarball no local data for deep-is@https://registry.npmmirror.com/deep-is/-/deep-is-0.1.4.tgz. Extracting by manifest.
760 silly tarball no local data for define-data-property@https://registry.npmmirror.com/define-data-property/-/define-data-property-1.1.4.tgz. Extracting by manifest.
761 silly tarball no local data for debug@https://registry.npmmirror.com/debug/-/debug-4.4.3.tgz. Extracting by manifest.
762 silly tarball no local data for data-view-byte-length@https://registry.npmmirror.com/data-view-byte-length/-/data-view-byte-length-1.0.2.tgz. Extracting by manifest.
763 silly tarball no local data for css-to-react-native@https://registry.npmmirror.com/css-to-react-native/-/css-to-react-native-3.2.0.tgz. Extracting by manifest.
764 silly tarball no local data for css-gradient-parser@https://registry.npmmirror.com/css-gradient-parser/-/css-gradient-parser-0.0.16.tgz. Extracting by manifest.
765 silly tarball no local data for csstype@https://registry.npmmirror.com/csstype/-/csstype-3.2.3.tgz. Extracting by manifest.
766 silly tarball no local data for data-view-buffer@https://registry.npmmirror.com/data-view-buffer/-/data-view-buffer-1.0.2.tgz. Extracting by manifest.
767 silly tarball no local data for damerau-levenshtein@https://registry.npmmirror.com/damerau-levenshtein/-/damerau-levenshtein-1.0.8.tgz. Extracting by manifest.
768 silly tarball no local data for css-box-shadow@https://registry.npmmirror.com/css-box-shadow/-/css-box-shadow-1.0.0-3.tgz. Extracting by manifest.
769 silly tarball no local data for css-color-keywords@https://registry.npmmirror.com/css-color-keywords/-/css-color-keywords-1.0.0.tgz. Extracting by manifest.
770 silly tarball no local data for cross-spawn@https://registry.npmmirror.com/cross-spawn/-/cross-spawn-7.0.6.tgz. Extracting by manifest.
771 silly tarball no local data for css-background-parser@https://registry.npmmirror.com/css-background-parser/-/css-background-parser-0.1.0.tgz. Extracting by manifest.
772 silly tarball no local data for cookie@https://registry.npmmirror.com/cookie/-/cookie-1.1.1.tgz. Extracting by manifest.
773 silly tarball no local data for convert-source-map@https://registry.npmmirror.com/convert-source-map/-/convert-source-map-2.0.0.tgz. Extracting by manifest.
774 silly tarball no local data for concat-map@https://registry.npmmirror.com/concat-map/-/concat-map-0.0.1.tgz. Extracting by manifest.
775 silly tarball no local data for commander@https://registry.npmmirror.com/commander/-/commander-2.20.3.tgz. Extracting by manifest.
776 silly tarball no local data for color-name@https://registry.npmmirror.com/color-name/-/color-name-1.1.4.tgz. Extracting by manifest.
777 silly tarball no local data for chalk@https://registry.npmmirror.com/chalk/-/chalk-4.1.2.tgz. Extracting by manifest.
778 silly tarball no local data for chrome-trace-event@https://registry.npmmirror.com/chrome-trace-event/-/chrome-trace-event-1.0.4.tgz. Extracting by manifest.
779 silly tarball no local data for camelize@https://registry.npmmirror.com/camelize/-/camelize-1.0.1.tgz. Extracting by manifest.
780 silly tarball no local data for color-convert@https://registry.npmmirror.com/color-convert/-/color-convert-2.0.1.tgz. Extracting by manifest.
781 silly tarball no local data for caniuse-lite@https://registry.npmmirror.com/caniuse-lite/-/caniuse-lite-1.0.30001793.tgz. Extracting by manifest.
782 silly tarball no local data for callsites@https://registry.npmmirror.com/callsites/-/callsites-3.1.0.tgz. Extracting by manifest.
